id,pred
21101,0.1
21102,0.9
21103,0.1
21104,0.9
21105,0.9
21106,0.1
21107,0.9
21108,0.9
21109,0.1
21110,0.1
21111,0.9
21112,0.1
21113,0.9
21114,0.1
21115,0.1
21116,0.9
21117,0.9
21118,0.9
21119,0.9
21120,0.9
21121,0.9
21122,0.9
21123,0.1
21124,0.1
21125,0.9
21126,0.1
21127,0.9
21128,0.9
21129,0.9
21130,0.1
21131,0.9
21132,0.9
21133,0.1
21134,0.9
21135,0.9
21136,0.1
21137,0.1
21138,0.9
21139,0.9
21140,0.9
21141,0.1
21142,0.1
21143,0.9
21144,0.9
21145,0.1
21146,0.9
21147,0.9
21148,0.1
21149,0.1
21150,0.9
21151,0.9
21152,0.9
21153,0.9
21154,0.1
21155,0.9
21156,0.9
21157,0.9
21158,0.9
21159,0.9
21160,0.1
21161,0.1
21162,0.9
21163,0.1
21164,0.9
21165,0.9
21166,0.9
21167,0.1
21168,0.1
21169,0.1
21170,0.9
21171,0.1
21172,0.1
21173,0.1
21174,0.9
21175,0.1
21176,0.1
21177,0.1
21178,0.1
21179,0.9
21180,0.1
21181,0.9
21182,0.9
21183,0.9
21184,0.9
21185,0.9
21186,0.9
21187,0.1
21188,0.9
21189,0.1
21190,0.1
21191,0.1
21192,0.1
21193,0.1
21194,0.9
21195,0.1
21196,0.9
21197,0.1
21198,0.1
21199,0.1
21200,0.1
21201,0.1
21202,0.1
21203,0.1
21204,0.9
21205,0.1
21206,0.1
21207,0.1
21208,0.1
21209,0.1
21210,0.1
21211,0.1
21212,0.9
21213,0.1
21214,0.1
21215,0.1
21216,0.1
21217,0.9
21218,0.9
21219,0.9
21220,0.9
21221,0.1
21222,0.1
21223,0.9
21224,0.9
21225,0.1
21226,0.1
21227,0.1
21228,0.1
21229,0.9
21230,0.9
21231,0.9
21232,0.9
21233,0.9
21234,0.1
21235,0.1
21236,0.9
21237,0.9
21238,0.9
21239,0.9
21240,0.9
21241,0.9
21242,0.1
21243,0.9
21244,0.1
21245,0.1
21246,0.1
21247,0.1
21248,0.1
21249,0.1
21250,0.1
21251,0.9
21252,0.1
21253,0.1
21254,0.9
21255,0.9
21256,0.9
21257,0.1
21258,0.9
21259,0.1
21260,0.1
21261,0.1
21262,0.9
21263,0.1
21264,0.1
21265,0.9
21266,0.9
21267,0.1
21268,0.9
21269,0.1
21270,0.1
21271,0.9
21272,0.1
21273,0.1
21274,0.1
21275,0.9
21276,0.9
21277,0.9
21278,0.1
21279,0.1
21280,0.1
21281,0.9
21282,0.9
21283,0.9
21284,0.1
21285,0.9
21286,0.9
21287,0.9
21288,0.9
21289,0.9
21290,0.1
21291,0.1
21292,0.9
21293,0.9
21294,0.1
21295,0.9
21296,0.1
21297,0.9
21298,0.1
21299,0.1
21300,0.1
21301,0.9
21302,0.9
21303,0.9
21304,0.1
21305,0.9
21306,0.1
21307,0.9
21308,0.9
21309,0.1
21310,0.9
21311,0.9
21312,0.1
21313,0.9
21314,0.9
21315,0.9
21316,0.1
21317,0.1
21318,0.1
21319,0.9
21320,0.1
21321,0.9
21322,0.1
21323,0.9
21324,0.1
21325,0.9
21326,0.9
21327,0.9
21328,0.9
21329,0.1
21330,0.1
21331,0.1
21332,0.9
21333,0.1
21334,0.1
21335,0.1
21336,0.9
21337,0.1
21338,0.1
21339,0.9
21340,0.9
21341,0.9
21342,0.9
21343,0.9
21344,0.9
21345,0.9
21346,0.1
21347,0.1
21348,0.1
21349,0.1
21350,0.9
21351,0.9
21352,0.9
21353,0.9
21354,0.1
21355,0.9
21356,0.9
21357,0.1
21358,0.9
21359,0.1
21360,0.9
21361,0.9
21362,0.1
21363,0.9
21364,0.1
21365,0.9
21366,0.9
21367,0.9
21368,0.1
21369,0.1
21370,0.9
21371,0.1
21372,0.1
21373,0.9
21374,0.9
21375,0.1
21376,0.9
21377,0.1
21378,0.9
21379,0.9
21380,0.1
21381,0.9
21382,0.9
21383,0.1
21384,0.1
21385,0.1
21386,0.9
21387,0.9
21388,0.9
21389,0.1
21390,0.9
21391,0.1
21392,0.1
21393,0.9
21394,0.1
21395,0.1
21396,0.1
21397,0.1
21398,0.1
21399,0.1
21400,0.1
21401,0.9
21402,0.1
21403,0.9
21404,0.9
21405,0.9
21406,0.1
21407,0.9
21408,0.1
21409,0.1
21410,0.9
21411,0.1
21412,0.1
21413,0.1
21414,0.9
21415,0.9
21416,0.9
21417,0.1
21418,0.1
21419,0.1
21420,0.1
21421,0.1
21422,0.9
21423,0.9
21424,0.1
21425,0.1
21426,0.1
21427,0.1
21428,0.1
21429,0.1
21430,0.1
21431,0.1
21432,0.1
21433,0.1
21434,0.9
21435,0.1
21436,0.1
21437,0.1
21438,0.9
21439,0.9
21440,0.1
21441,0.1
21442,0.1
21443,0.9
21444,0.1
21445,0.9
21446,0.1
21447,0.9
21448,0.9
21449,0.1
21450,0.1
21451,0.9
21452,0.1
21453,0.9
21454,0.9
21455,0.1
21456,0.1
21457,0.9
21458,0.1
21459,0.9
21460,0.9
21461,0.1
21462,0.1
21463,0.9
21464,0.1
21465,0.1
21466,0.1
21467,0.1
21468,0.9
21469,0.1
21470,0.9
21471,0.9
21472,0.9
21473,0.1
21474,0.1
21475,0.9
21476,0.9
21477,0.1
21478,0.1
21479,0.1
21480,0.1
21481,0.1
21482,0.9
21483,0.9
21484,0.9
21485,0.9
21486,0.1
21487,0.1
21488,0.9
21489,0.9
21490,0.1
21491,0.1
21492,0.1
21493,0.9
21494,0.9
21495,0.1
21496,0.1
21497,0.9
21498,0.1
21499,0.1
21500,0.1
21501,0.9
21502,0.9
21503,0.1
21504,0.9
21505,0.9
21506,0.1
21507,0.1
21508,0.9
21509,0.9
21510,0.1
21511,0.9
21512,0.9
21513,0.1
21514,0.1
21515,0.1
21516,0.1
21517,0.1
21518,0.9
21519,0.9
21520,0.1
21521,0.1
21522,0.9
21523,0.1
21524,0.1
21525,0.1
21526,0.9
21527,0.1
21528,0.9
21529,0.9
21530,0.9
21531,0.1
21532,0.1
21533,0.1
21534,0.9
21535,0.1
21536,0.1
21537,0.1
21538,0.9
21539,0.1
21540,0.9
21541,0.9
21542,0.1
21543,0.1
21544,0.1
21545,0.9
21546,0.9
21547,0.9
21548,0.1
21549,0.1
21550,0.1
21551,0.9
21552,0.1
21553,0.1
21554,0.9
21555,0.9
21556,0.1
21557,0.1
21558,0.1
21559,0.1
21560,0.9
21561,0.1
21562,0.1
21563,0.1
21564,0.1
21565,0.9
21566,0.9
21567,0.1
21568,0.1
21569,0.1
21570,0.1
21571,0.9
21572,0.9
21573,0.1
21574,0.9
21575,0.1
21576,0.1
21577,0.9
21578,0.9
21579,0.1
21580,0.9
21581,0.9
21582,0.9
21583,0.1
21584,0.9
21585,0.9
21586,0.1
21587,0.1
21588,0.9
21589,0.1
21590,0.9
21591,0.1
21592,0.9
21593,0.9
21594,0.1
21595,0.1
21596,0.1
21597,0.1
21598,0.1
21599,0.1
21600,0.9
21601,0.9
21602,0.9
21603,0.1
21604,0.9
21605,0.1
21606,0.1
21607,0.1
21608,0.1
21609,0.9
21610,0.1
21611,0.1
21612,0.9
21613,0.9
21614,0.9
21615,0.9
21616,0.9
21617,0.9
21618,0.1
21619,0.1
21620,0.9
21621,0.9
21622,0.9
21623,0.1
21624,0.1
21625,0.1
21626,0.1
21627,0.9
21628,0.1
21629,0.9
21630,0.1
21631,0.1
21632,0.1
21633,0.9
21634,0.9
21635,0.9
21636,0.9
21637,0.1
21638,0.9
21639,0.9
21640,0.9
21641,0.1
21642,0.1
21643,0.9
21644,0.9
21645,0.1
21646,0.9
21647,0.9
21648,0.1
21649,0.9
21650,0.1
21651,0.9
21652,0.1
21653,0.1
21654,0.1
21655,0.9
21656,0.1
21657,0.9
21658,0.1
21659,0.9
21660,0.1
21661,0.9
21662,0.1
21663,0.1
21664,0.1
21665,0.1
21666,0.1
21667,0.1
21668,0.1
21669,0.9
21670,0.1
21671,0.9
21672,0.9
21673,0.1
21674,0.1
21675,0.1
21676,0.9
21677,0.9
21678,0.9
21679,0.1
21680,0.9
21681,0.1
21682,0.1
21683,0.9
21684,0.9
21685,0.9
21686,0.9
21687,0.9
21688,0.1
21689,0.1
21690,0.1
21691,0.9
21692,0.1
21693,0.1
21694,0.1
21695,0.9
21696,0.1
21697,0.1
21698,0.1
21699,0.1
21700,0.9
21701,0.9
21702,0.1
21703,0.1
21704,0.9
21705,0.9
21706,0.1
21707,0.1
21708,0.1
21709,0.9
21710,0.9
21711,0.1
21712,0.9
21713,0.9
21714,0.1
21715,0.9
21716,0.9
21717,0.9
21718,0.1
21719,0.9
21720,0.9
21721,0.9
21722,0.9
21723,0.1
21724,0.9
21725,0.9
21726,0.9
21727,0.1
21728,0.9
21729,0.1
21730,0.9
21731,0.9
21732,0.9
21733,0.9
21734,0.1
21735,0.9
21736,0.9
21737,0.1
21738,0.9
21739,0.9
21740,0.9
21741,0.1
21742,0.9
21743,0.9
21744,0.9
21745,0.9
21746,0.9
21747,0.1
21748,0.9
21749,0.1
21750,0.1
21751,0.1
21752,0.1
21753,0.9
21754,0.1
21755,0.9
21756,0.1
21757,0.1
21758,0.1
21759,0.1
21760,0.1
21761,0.1
21762,0.9
21763,0.1
21764,0.9
21765,0.1
21766,0.1
21767,0.1
21768,0.9
21769,0.9
21770,0.9
21771,0.1
21772,0.1
21773,0.9
21774,0.9
21775,0.9
21776,0.9
21777,0.1
21778,0.9
21779,0.9
21780,0.9
21781,0.1
21782,0.9
21783,0.9
21784,0.1
21785,0.1
21786,0.1
21787,0.9
21788,0.1
21789,0.1
21790,0.1
21791,0.9
21792,0.1
21793,0.9
21794,0.1
21795,0.1
21796,0.9
21797,0.1
21798,0.9
21799,0.1
21800,0.1
21801,0.1
21802,0.1
21803,0.9
21804,0.1
21805,0.9
21806,0.9
21807,0.9
21808,0.1
21809,0.9
21810,0.9
21811,0.9
21812,0.1
21813,0.1
21814,0.1
21815,0.9
21816,0.1
21817,0.1
21818,0.1
21819,0.9
21820,0.9
21821,0.9
21822,0.9
21823,0.1
21824,0.9
21825,0.1
21826,0.1
21827,0.9
21828,0.9
21829,0.1
21830,0.1
21831,0.9
21832,0.9
21833,0.9
21834,0.1
21835,0.1
21836,0.1
21837,0.1
21838,0.1
21839,0.1
21840,0.9
21841,0.9
21842,0.1
21843,0.9
21844,0.9
21845,0.9
21846,0.1
21847,0.1
21848,0.9
21849,0.9
21850,0.1
21851,0.1
21852,0.1
21853,0.9
21854,0.9
21855,0.1
21856,0.1
21857,0.1
21858,0.9
21859,0.9
21860,0.1
21861,0.9
21862,0.9
21863,0.1
21864,0.1
21865,0.1
21866,0.9
21867,0.1
21868,0.1
21869,0.1
21870,0.1
21871,0.1
21872,0.1
21873,0.1
21874,0.1
21875,0.9
21876,0.9
21877,0.9
21878,0.1
21879,0.1
21880,0.1
21881,0.1
21882,0.1
21883,0.1
21884,0.1
21885,0.1
21886,0.1
21887,0.1
21888,0.9
21889,0.9
21890,0.1
21891,0.1
21892,0.9
21893,0.9
21894,0.9
21895,0.1
21896,0.9
21897,0.1
21898,0.1
21899,0.1
21900,0.1
21901,0.9
21902,0.9
21903,0.9
21904,0.9
21905,0.1
21906,0.1
21907,0.1
21908,0.1
21909,0.9
21910,0.1
21911,0.1
21912,0.9
21913,0.9
21914,0.9
21915,0.1
21916,0.9
21917,0.9
21918,0.9
21919,0.9
21920,0.1
21921,0.9
21922,0.1
21923,0.9
21924,0.9
21925,0.1
21926,0.1
21927,0.1
21928,0.9
21929,0.1
21930,0.1
21931,0.1
21932,0.9
21933,0.1
21934,0.9
21935,0.1
21936,0.9
21937,0.9
21938,0.9
21939,0.1
21940,0.9
21941,0.1
21942,0.9
21943,0.1
21944,0.9
21945,0.9
21946,0.9
21947,0.1
21948,0.1
21949,0.9
21950,0.1
21951,0.9
21952,0.9
21953,0.1
21954,0.9
21955,0.1
21956,0.9
21957,0.9
21958,0.1
21959,0.1
21960,0.1
21961,0.9
21962,0.9
21963,0.9
21964,0.1
21965,0.9
21966,0.1
21967,0.1
21968,0.9
21969,0.9
21970,0.9
21971,0.9
21972,0.9
21973,0.1
21974,0.1
21975,0.9
21976,0.1
21977,0.9
21978,0.1
21979,0.9
21980,0.9
21981,0.9
21982,0.9
21983,0.9
21984,0.9
21985,0.1
21986,0.9
21987,0.1
21988,0.9
21989,0.1
21990,0.9
21991,0.1
21992,0.1
21993,0.1
21994,0.9
21995,0.1
21996,0.9
21997,0.1
