id,pred
20193,0.99
20194,0.01
20195,0.01
20196,0.99
20197,0.01
20198,0.99
20199,0.01
20200,0.01
20201,0.01
20202,0.01
20203,0.99
20204,0.99
20205,0.99
20206,0.01
20207,0.99
20208,0.01
20209,0.99
20210,0.01
20211,0.01
20212,0.01
20213,0.01
20214,0.01
20215,0.99
20216,0.99
20217,0.99
20218,0.99
20219,0.99
20220,0.01
20221,0.01
20222,0.99
20223,0.01
20224,0.01
20225,0.01
20226,0.01
20227,0.99
20228,0.99
20229,0.01
20230,0.01
20231,0.99
20232,0.01
20233,0.99
20234,0.01
20235,0.99
20236,0.01
20237,0.01
20238,0.01
20239,0.01
20240,0.01
20241,0.01
20242,0.99
20243,0.01
20244,0.01
20245,0.01
20246,0.01
20247,0.99
20248,0.01
20249,0.01
20250,0.01
20251,0.01
20252,0.99
20253,0.99
20254,0.99
20255,0.01
20256,0.99
20257,0.01
20258,0.01
20259,0.99
20260,0.99
20261,0.01
20262,0.01
20263,0.01
20264,0.99
20265,0.01
20266,0.01
20267,0.01
20268,0.01
20269,0.01
20270,0.99
20271,0.99
20272,0.01
20273,0.01
20274,0.99
20275,0.99
20276,0.99
20277,0.99
20278,0.99
20279,0.01
20280,0.99
20281,0.01
20282,0.01
20283,0.01
20284,0.99
20285,0.01
20286,0.01
20287,0.99
20288,0.99
20289,0.99
20290,0.99
20291,0.99
20292,0.01
20293,0.01
20294,0.99
20295,0.99
20296,0.01
20297,0.01
20298,0.01
20299,0.99
20300,0.01
20301,0.99
20302,0.01
20303,0.99
20304,0.99
20305,0.01
20306,0.01
20307,0.01
20308,0.01
20309,0.99
20310,0.99
20311,0.99
20312,0.99
20313,0.99
20314,0.99
20315,0.99
20316,0.01
20317,0.99
20318,0.99
20319,0.01
20320,0.99
20321,0.99
20322,0.01
20323,0.99
20324,0.01
20325,0.99
20326,0.99
20327,0.99
20328,0.99
20329,0.99
20330,0.01
20331,0.01
20332,0.99
20333,0.99
20334,0.01
20335,0.99
20336,0.99
20337,0.01
20338,0.99
20339,0.01
20340,0.99
20341,0.99
20342,0.99
20343,0.01
20344,0.99
20345,0.01
20346,0.99
20347,0.01
20348,0.99
20349,0.01
20350,0.99
20351,0.99
20352,0.01
20353,0.99
20354,0.01
20355,0.01
20356,0.01
20357,0.01
20358,0.99
20359,0.99
20360,0.01
20361,0.99
20362,0.01
20363,0.01
20364,0.01
20365,0.01
20366,0.01
20367,0.99
20368,0.99
20369,0.99
20370,0.01
20371,0.99
20372,0.01
20373,0.99
20374,0.01
20375,0.99
20376,0.01
20377,0.01
20378,0.99
20379,0.01
20380,0.01
20381,0.99
20382,0.01
20383,0.01
20384,0.99
20385,0.01
20386,0.01
20387,0.99
20388,0.01
20389,0.99
20390,0.99
20391,0.01
20392,0.01
20393,0.01
20394,0.01
20395,0.99
20396,0.99
20397,0.01
20398,0.01
20399,0.01
20400,0.01
20401,0.99
20402,0.01
20403,0.01
20404,0.01
20405,0.01
20406,0.01
20407,0.01
20408,0.99
20409,0.01
20410,0.01
20411,0.01
20412,0.99
20413,0.99
20414,0.99
20415,0.01
20416,0.99
20417,0.99
20418,0.99
20419,0.99
20420,0.99
20421,0.99
20422,0.01
20423,0.01
20424,0.01
20425,0.99
20426,0.99
20427,0.01
20428,0.01
20429,0.01
20430,0.01
20431,0.99
20432,0.01
20433,0.01
20434,0.99
20435,0.99
20436,0.99
20437,0.99
20438,0.01
20439,0.01
20440,0.99
20441,0.01
20442,0.99
20443,0.01
20444,0.01
20445,0.99
20446,0.01
20447,0.01
20448,0.99
20449,0.99
20450,0.01
20451,0.99
20452,0.01
20453,0.01
20454,0.01
20455,0.99
20456,0.99
20457,0.01
20458,0.99
20459,0.01
20460,0.99
20461,0.99
20462,0.99
20463,0.99
20464,0.01
20465,0.01
20466,0.99
20467,0.01
20468,0.01
20469,0.99
20470,0.01
20471,0.01
20472,0.01
20473,0.01
20474,0.01
20475,0.01
20476,0.01
20477,0.01
20478,0.99
20479,0.99
20480,0.99
20481,0.99
20482,0.01
20483,0.01
20484,0.99
20485,0.99
20486,0.99
20487,0.99
20488,0.01
20489,0.01
20490,0.01
20491,0.01
20492,0.01
20493,0.99
20494,0.01
20495,0.99
20496,0.01
20497,0.99
20498,0.99
20499,0.99
20500,0.01
20501,0.99
20502,0.01
20503,0.99
20504,0.99
20505,0.99
20506,0.01
20507,0.01
20508,0.01
20509,0.01
20510,0.99
20511,0.99
20512,0.01
20513,0.99
20514,0.01
20515,0.01
20516,0.01
20517,0.01
20518,0.99
20519,0.99
20520,0.99
20521,0.01
20522,0.99
20523,0.01
20524,0.99
20525,0.01
20526,0.01
20527,0.99
20528,0.01
20529,0.01
20530,0.01
20531,0.01
20532,0.99
20533,0.99
20534,0.99
20535,0.99
20536,0.99
20537,0.01
20538,0.01
20539,0.99
20540,0.99
20541,0.99
20542,0.01
20543,0.01
20544,0.99
20545,0.99
20546,0.01
20547,0.99
20548,0.99
20549,0.01
20550,0.01
20551,0.01
20552,0.01
20553,0.99
20554,0.99
20555,0.99
20556,0.01
20557,0.99
20558,0.99
20559,0.01
20560,0.01
20561,0.99
20562,0.01
20563,0.01
20564,0.99
20565,0.99
20566,0.01
20567,0.01
20568,0.99
20569,0.99
20570,0.01
20571,0.01
20572,0.01
20573,0.01
20574,0.99
20575,0.01
20576,0.99
20577,0.99
20578,0.01
20579,0.01
20580,0.99
20581,0.01
20582,0.99
20583,0.99
20584,0.99
20585,0.01
20586,0.99
20587,0.99
20588,0.99
20589,0.99
20590,0.01
20591,0.01
20592,0.99
20593,0.99
20594,0.99
20595,0.01
20596,0.01
20597,0.01
20598,0.99
20599,0.01
20600,0.99
20601,0.01
20602,0.99
20603,0.01
20604,0.99
20605,0.01
20606,0.99
20607,0.01
20608,0.99
20609,0.01
20610,0.01
20611,0.99
20612,0.01
20613,0.99
20614,0.99
20615,0.01
20616,0.01
20617,0.99
20618,0.99
20619,0.01
20620,0.01
20621,0.01
20622,0.01
20623,0.99
20624,0.99
20625,0.99
20626,0.99
20627,0.01
20628,0.99
20629,0.01
20630,0.99
20631,0.01
20632,0.99
20633,0.01
20634,0.99
20635,0.99
20636,0.01
20637,0.01
20638,0.01
20639,0.01
20640,0.99
20641,0.01
20642,0.99
20643,0.01
20644,0.01
20645,0.99
20646,0.99
20647,0.99
20648,0.01
20649,0.99
20650,0.99
20651,0.99
20652,0.99
20653,0.01
20654,0.01
20655,0.99
20656,0.01
20657,0.99
20658,0.99
20659,0.01
20660,0.01
20661,0.01
20662,0.99
20663,0.99
20664,0.01
20665,0.99
20666,0.99
20667,0.01
20668,0.99
20669,0.99
20670,0.99
20671,0.01
20672,0.01
20673,0.99
20674,0.01
20675,0.99
20676,0.01
20677,0.01
20678,0.01
20679,0.01
20680,0.01
20681,0.01
20682,0.01
20683,0.99
20684,0.99
20685,0.99
20686,0.99
20687,0.01
20688,0.99
20689,0.01
20690,0.01
20691,0.01
20692,0.01
20693,0.99
20694,0.01
20695,0.01
20696,0.99
20697,0.01
20698,0.99
20699,0.99
20700,0.01
20701,0.01
20702,0.99
20703,0.99
20704,0.01
20705,0.01
20706,0.99
20707,0.01
20708,0.01
20709,0.01
20710,0.99
20711,0.01
20712,0.99
20713,0.99
20714,0.01
20715,0.99
20716,0.99
20717,0.99
20718,0.99
20719,0.01
20720,0.01
20721,0.99
20722,0.01
20723,0.01
20724,0.99
20725,0.01
20726,0.01
20727,0.01
20728,0.01
20729,0.01
20730,0.01
20731,0.01
20732,0.99
20733,0.99
20734,0.01
20735,0.01
20736,0.01
20737,0.01
20738,0.99
20739,0.99
20740,0.99
20741,0.99
20742,0.01
20743,0.01
20744,0.01
20745,0.01
20746,0.01
20747,0.01
20748,0.01
20749,0.01
20750,0.99
20751,0.01
20752,0.99
20753,0.99
20754,0.01
20755,0.01
20756,0.99
20757,0.99
20758,0.99
20759,0.01
20760,0.99
20761,0.99
20762,0.01
20763,0.99
20764,0.01
20765,0.99
20766,0.99
20767,0.99
20768,0.99
20769,0.01
20770,0.99
20771,0.99
20772,0.01
20773,0.99
20774,0.01
20775,0.01
20776,0.99
20777,0.99
20778,0.99
20779,0.01
20780,0.99
20781,0.01
20782,0.01
20783,0.99
20784,0.01
20785,0.01
20786,0.99
20787,0.99
20788,0.01
20789,0.99
20790,0.01
20791,0.99
20792,0.99
20793,0.99
20794,0.01
20795,0.99
20796,0.01
20797,0.01
20798,0.99
20799,0.99
20800,0.01
20801,0.99
20802,0.01
20803,0.01
20804,0.99
20805,0.01
20806,0.99
20807,0.99
20808,0.01
20809,0.01
20810,0.99
20811,0.01
20812,0.01
20813,0.99
20814,0.99
20815,0.01
20816,0.01
20817,0.01
20818,0.99
20819,0.99
20820,0.01
20821,0.99
20822,0.99
20823,0.01
20824,0.99
20825,0.01
20826,0.99
20827,0.01
20828,0.01
20829,0.99
20830,0.01
20831,0.01
20832,0.99
20833,0.99
20834,0.01
20835,0.99
20836,0.01
20837,0.01
20838,0.99
20839,0.01
20840,0.99
20841,0.99
20842,0.99
20843,0.01
20844,0.01
20845,0.01
20846,0.99
20847,0.01
20848,0.01
20849,0.01
20850,0.99
20851,0.01
20852,0.99
20853,0.99
20854,0.99
20855,0.01
20856,0.01
20857,0.01
20858,0.01
20859,0.99
20860,0.01
20861,0.99
20862,0.01
20863,0.01
20864,0.01
20865,0.01
20866,0.01
20867,0.01
20868,0.99
20869,0.01
20870,0.99
20871,0.99
20872,0.99
20873,0.99
20874,0.01
20875,0.01
20876,0.01
20877,0.01
20878,0.01
20879,0.01
20880,0.99
20881,0.01
20882,0.99
20883,0.99
20884,0.01
20885,0.01
20886,0.99
20887,0.01
20888,0.01
20889,0.99
20890,0.99
20891,0.01
20892,0.99
20893,0.99
20894,0.01
20895,0.99
20896,0.01
20897,0.99
20898,0.01
20899,0.99
20900,0.01
20901,0.99
20902,0.01
20903,0.99
20904,0.01
20905,0.99
20906,0.99
20907,0.01
20908,0.99
20909,0.01
20910,0.01
20911,0.99
20912,0.99
20913,0.99
20914,0.99
20915,0.01
20916,0.01
20917,0.01
20918,0.01
20919,0.01
20920,0.99
20921,0.99
20922,0.99
20923,0.01
20924,0.01
20925,0.99
20926,0.01
20927,0.99
20928,0.01
20929,0.01
20930,0.01
20931,0.01
20932,0.01
20933,0.01
20934,0.01
20935,0.01
20936,0.01
20937,0.01
20938,0.99
20939,0.99
20940,0.01
20941,0.01
20942,0.99
20943,0.99
20944,0.01
20945,0.99
20946,0.99
20947,0.01
20948,0.01
20949,0.99
20950,0.99
20951,0.99
20952,0.99
20953,0.01
20954,0.01
20955,0.01
20956,0.01
20957,0.01
20958,0.01
20959,0.01
20960,0.99
20961,0.01
20962,0.01
20963,0.99
20964,0.99
20965,0.01
20966,0.99
20967,0.01
20968,0.01
20969,0.99
20970,0.01
20971,0.99
20972,0.01
20973,0.99
20974,0.99
20975,0.99
20976,0.99
20977,0.99
20978,0.99
20979,0.01
20980,0.99
20981,0.99
20982,0.99
20983,0.99
20984,0.01
20985,0.01
20986,0.99
20987,0.01
20988,0.01
20989,0.01
20990,0.01
20991,0.01
20992,0.01
20993,0.99
20994,0.01
20995,0.01
20996,0.01
20997,0.99
20998,0.99
20999,0.01
21000,0.01
21001,0.01
21002,0.01
21003,0.01
21004,0.01
21005,0.99
21006,0.01
21007,0.99
21008,0.01
21009,0.01
21010,0.99
21011,0.01
21012,0.99
21013,0.99
21014,0.01
21015,0.01
21016,0.99
21017,0.01
21018,0.99
21019,0.01
21020,0.01
21021,0.99
21022,0.01
21023,0.01
21024,0.99
21025,0.01
21026,0.01
21027,0.99
21028,0.01
21029,0.99
21030,0.99
21031,0.01
21032,0.01
21033,0.01
21034,0.99
21035,0.01
21036,0.01
21037,0.99
21038,0.99
21039,0.01
21040,0.99
21041,0.99
21042,0.01
21043,0.99
21044,0.99
21045,0.99
21046,0.01
21047,0.99
21048,0.99
21049,0.01
21050,0.01
21051,0.99
21052,0.99
21053,0.01
21054,0.01
21055,0.01
21056,0.01
21057,0.01
21058,0.99
21059,0.01
21060,0.01
21061,0.01
21062,0.01
21063,0.01
21064,0.99
21065,0.01
21066,0.99
21067,0.01
21068,0.01
21069,0.99
21070,0.99
21071,0.99
21072,0.01
21073,0.01
21074,0.01
21075,0.01
21076,0.99
21077,0.01
21078,0.99
21079,0.99
21080,0.99
21081,0.01
21082,0.99
21083,0.01
21084,0.01
21085,0.01
21086,0.99
21087,0.01
21088,0.99
21089,0.99
21090,0.01
21091,0.99
21092,0.99
21093,0.01
21094,0.99
21095,0.01
21096,0.99
21097,0.99
21098,0.01
21099,0.99
21100,0.99
21101,0.01
21102,0.99
21103,0.01
21104,0.99
21105,0.99
21106,0.01
21107,0.99
21108,0.99
21109,0.01
21110,0.01
21111,0.99
21112,0.01
21113,0.99
21114,0.01
21115,0.01
21116,0.99
21117,0.99
21118,0.99
21119,0.99
21120,0.99
21121,0.99
21122,0.99
21123,0.01
21124,0.01
21125,0.99
21126,0.01
21127,0.99
21128,0.99
21129,0.99
21130,0.01
21131,0.99
21132,0.99
21133,0.01
21134,0.99
21135,0.99
21136,0.01
21137,0.01
21138,0.99
21139,0.99
21140,0.99
21141,0.01
21142,0.01
21143,0.99
21144,0.99
21145,0.01
21146,0.99
21147,0.99
21148,0.01
21149,0.01
21150,0.99
21151,0.99
21152,0.99
21153,0.99
21154,0.01
21155,0.99
21156,0.99
21157,0.99
21158,0.99
21159,0.99
21160,0.01
21161,0.01
21162,0.99
21163,0.01
21164,0.99
21165,0.99
21166,0.99
21167,0.01
21168,0.01
21169,0.01
21170,0.99
21171,0.01
21172,0.01
21173,0.01
21174,0.99
21175,0.01
21176,0.01
21177,0.01
21178,0.01
21179,0.99
21180,0.01
21181,0.99
21182,0.99
21183,0.99
21184,0.99
21185,0.99
21186,0.99
21187,0.01
21188,0.99
21189,0.01
21190,0.01
21191,0.01
21192,0.01
21193,0.01
21194,0.99
21195,0.01
21196,0.99
21197,0.01
21198,0.01
21199,0.01
21200,0.01
21201,0.01
21202,0.01
21203,0.01
21204,0.99
21205,0.01
21206,0.01
21207,0.01
21208,0.01
21209,0.01
21210,0.01
21211,0.01
21212,0.99
21213,0.01
21214,0.01
21215,0.01
21216,0.01
21217,0.99
21218,0.99
21219,0.99
21220,0.99
21221,0.01
21222,0.01
21223,0.99
21224,0.99
21225,0.01
21226,0.01
21227,0.01
21228,0.01
21229,0.99
21230,0.99
21231,0.99
21232,0.99
21233,0.99
21234,0.01
21235,0.01
21236,0.99
21237,0.99
21238,0.99
21239,0.99
21240,0.99
21241,0.99
21242,0.01
21243,0.99
21244,0.01
21245,0.01
21246,0.01
21247,0.01
21248,0.01
21249,0.01
21250,0.01
21251,0.99
21252,0.01
21253,0.01
21254,0.99
21255,0.99
21256,0.99
21257,0.01
21258,0.99
21259,0.01
21260,0.01
21261,0.01
21262,0.99
21263,0.01
21264,0.01
21265,0.99
21266,0.99
21267,0.01
21268,0.99
21269,0.01
21270,0.01
21271,0.99
21272,0.01
21273,0.01
21274,0.01
21275,0.99
21276,0.99
21277,0.99
21278,0.01
21279,0.01
21280,0.01
21281,0.99
21282,0.99
21283,0.99
21284,0.01
21285,0.99
21286,0.99
21287,0.99
21288,0.99
21289,0.99
21290,0.01
21291,0.01
21292,0.99
21293,0.99
21294,0.01
21295,0.99
21296,0.01
21297,0.99
21298,0.01
21299,0.01
21300,0.01
21301,0.99
21302,0.99
21303,0.99
21304,0.01
21305,0.99
21306,0.01
21307,0.99
21308,0.99
21309,0.01
21310,0.99
21311,0.99
21312,0.01
21313,0.99
21314,0.99
21315,0.99
21316,0.01
21317,0.01
21318,0.01
21319,0.99
21320,0.01
21321,0.99
21322,0.01
21323,0.99
21324,0.01
21325,0.99
21326,0.99
21327,0.99
21328,0.99
21329,0.01
21330,0.01
21331,0.01
21332,0.99
21333,0.01
21334,0.01
21335,0.01
21336,0.99
21337,0.01
21338,0.01
21339,0.99
21340,0.99
21341,0.99
21342,0.99
21343,0.99
21344,0.99
21345,0.99
21346,0.01
21347,0.01
21348,0.01
21349,0.01
21350,0.99
21351,0.99
21352,0.99
21353,0.99
21354,0.01
21355,0.99
21356,0.99
21357,0.01
21358,0.99
21359,0.01
21360,0.99
21361,0.99
21362,0.01
21363,0.99
21364,0.01
21365,0.99
21366,0.99
21367,0.99
21368,0.01
21369,0.01
21370,0.99
21371,0.01
21372,0.01
21373,0.99
21374,0.99
21375,0.01
21376,0.99
21377,0.01
21378,0.99
21379,0.99
21380,0.01
21381,0.99
21382,0.99
21383,0.01
21384,0.01
21385,0.01
21386,0.99
21387,0.99
21388,0.99
21389,0.01
21390,0.99
21391,0.01
21392,0.01
21393,0.99
21394,0.01
21395,0.01
21396,0.01
21397,0.01
21398,0.01
21399,0.01
21400,0.01
21401,0.99
21402,0.01
21403,0.99
21404,0.99
21405,0.99
21406,0.01
21407,0.99
21408,0.01
21409,0.01
21410,0.99
21411,0.01
21412,0.01
21413,0.01
21414,0.99
21415,0.99
21416,0.99
21417,0.01
21418,0.01
21419,0.01
21420,0.01
21421,0.01
21422,0.99
21423,0.99
21424,0.01
21425,0.01
21426,0.01
21427,0.01
21428,0.01
21429,0.01
21430,0.01
21431,0.01
21432,0.01
21433,0.01
21434,0.99
21435,0.01
21436,0.01
21437,0.01
21438,0.99
21439,0.99
21440,0.01
21441,0.01
21442,0.01
21443,0.99
21444,0.01
21445,0.99
21446,0.01
21447,0.99
21448,0.99
21449,0.01
21450,0.01
21451,0.99
21452,0.01
21453,0.99
21454,0.99
21455,0.01
21456,0.01
21457,0.99
21458,0.01
21459,0.99
21460,0.99
21461,0.01
21462,0.01
21463,0.99
21464,0.01
21465,0.01
21466,0.01
21467,0.01
21468,0.99
21469,0.01
21470,0.99
21471,0.99
21472,0.99
21473,0.01
21474,0.01
21475,0.99
21476,0.99
21477,0.01
21478,0.01
21479,0.01
21480,0.01
21481,0.01
21482,0.99
21483,0.99
21484,0.99
21485,0.99
21486,0.01
21487,0.01
21488,0.99
21489,0.99
21490,0.01
21491,0.01
21492,0.01
21493,0.99
21494,0.99
21495,0.01
21496,0.01
21497,0.99
21498,0.01
21499,0.01
21500,0.01
21501,0.99
21502,0.99
21503,0.01
21504,0.99
21505,0.99
21506,0.01
21507,0.01
21508,0.99
21509,0.99
21510,0.01
21511,0.99
21512,0.99
21513,0.01
21514,0.01
21515,0.01
21516,0.01
21517,0.01
21518,0.99
21519,0.99
21520,0.01
21521,0.01
21522,0.99
21523,0.01
21524,0.01
21525,0.01
21526,0.99
21527,0.01
21528,0.99
21529,0.99
21530,0.99
21531,0.01
21532,0.01
21533,0.01
21534,0.99
21535,0.01
21536,0.01
21537,0.01
21538,0.99
21539,0.01
21540,0.99
21541,0.99
21542,0.01
21543,0.01
21544,0.01
21545,0.99
21546,0.99
21547,0.99
21548,0.01
21549,0.01
21550,0.01
21551,0.99
21552,0.01
21553,0.01
21554,0.99
21555,0.99
21556,0.01
21557,0.01
21558,0.01
21559,0.01
21560,0.99
21561,0.01
21562,0.01
21563,0.01
21564,0.01
21565,0.99
21566,0.99
21567,0.01
21568,0.01
21569,0.01
21570,0.01
21571,0.99
21572,0.99
21573,0.01
21574,0.99
21575,0.01
21576,0.01
21577,0.99
21578,0.99
21579,0.01
21580,0.99
21581,0.99
21582,0.99
21583,0.01
21584,0.99
21585,0.99
21586,0.01
21587,0.01
21588,0.99
21589,0.01
21590,0.99
21591,0.01
21592,0.99
21593,0.99
21594,0.01
21595,0.01
21596,0.01
21597,0.01
21598,0.01
21599,0.01
21600,0.99
21601,0.99
21602,0.99
21603,0.01
21604,0.99
21605,0.01
21606,0.01
21607,0.01
21608,0.01
21609,0.99
21610,0.01
21611,0.01
21612,0.99
21613,0.99
21614,0.99
21615,0.99
21616,0.99
21617,0.99
21618,0.01
21619,0.01
21620,0.99
21621,0.99
21622,0.99
21623,0.01
21624,0.01
21625,0.01
21626,0.01
21627,0.99
21628,0.01
21629,0.99
21630,0.01
21631,0.01
21632,0.01
21633,0.99
21634,0.99
21635,0.99
21636,0.99
21637,0.01
21638,0.99
21639,0.99
21640,0.99
21641,0.01
21642,0.01
21643,0.99
21644,0.99
21645,0.01
21646,0.99
21647,0.99
21648,0.01
21649,0.99
21650,0.01
21651,0.99
21652,0.01
21653,0.01
21654,0.01
21655,0.99
21656,0.01
21657,0.99
21658,0.01
21659,0.99
21660,0.01
21661,0.99
21662,0.01
21663,0.01
21664,0.01
21665,0.01
21666,0.01
21667,0.01
21668,0.01
21669,0.99
21670,0.01
21671,0.99
21672,0.99
21673,0.01
21674,0.01
21675,0.01
21676,0.99
21677,0.99
21678,0.99
21679,0.01
21680,0.99
21681,0.01
21682,0.01
21683,0.99
21684,0.99
21685,0.99
21686,0.99
21687,0.99
21688,0.01
21689,0.01
21690,0.01
21691,0.99
21692,0.01
21693,0.01
21694,0.01
21695,0.99
21696,0.01
21697,0.01
21698,0.01
21699,0.01
21700,0.99
21701,0.99
21702,0.01
21703,0.01
21704,0.99
21705,0.99
21706,0.01
21707,0.01
21708,0.01
21709,0.99
21710,0.99
21711,0.01
21712,0.99
21713,0.99
21714,0.01
21715,0.99
21716,0.99
21717,0.99
21718,0.01
21719,0.99
21720,0.99
21721,0.99
21722,0.99
21723,0.01
21724,0.99
21725,0.99
21726,0.99
21727,0.01
21728,0.99
21729,0.01
21730,0.99
21731,0.99
21732,0.99
21733,0.99
21734,0.01
21735,0.99
21736,0.99
21737,0.01
21738,0.99
21739,0.99
21740,0.99
21741,0.01
21742,0.99
21743,0.99
21744,0.99
21745,0.99
21746,0.99
21747,0.01
21748,0.99
21749,0.01
21750,0.01
21751,0.01
21752,0.01
21753,0.99
21754,0.01
21755,0.99
21756,0.01
21757,0.01
21758,0.01
21759,0.01
21760,0.01
21761,0.01
21762,0.99
21763,0.01
21764,0.99
21765,0.01
21766,0.01
21767,0.01
21768,0.99
21769,0.99
21770,0.99
21771,0.01
21772,0.01
21773,0.99
21774,0.99
21775,0.99
21776,0.99
21777,0.01
21778,0.99
21779,0.99
21780,0.99
21781,0.01
21782,0.99
21783,0.99
21784,0.01
21785,0.01
21786,0.01
21787,0.99
21788,0.01
21789,0.01
21790,0.01
21791,0.99
21792,0.01
21793,0.99
21794,0.01
21795,0.01
21796,0.99
21797,0.01
21798,0.99
21799,0.01
21800,0.01
21801,0.01
21802,0.01
21803,0.99
21804,0.01
21805,0.99
21806,0.99
21807,0.99
21808,0.01
21809,0.99
21810,0.99
21811,0.99
21812,0.01
21813,0.01
21814,0.01
21815,0.99
21816,0.01
21817,0.01
21818,0.01
21819,0.99
21820,0.99
21821,0.99
21822,0.99
21823,0.01
21824,0.99
21825,0.01
21826,0.01
21827,0.99
21828,0.99
21829,0.01
21830,0.01
21831,0.99
21832,0.99
21833,0.99
21834,0.01
21835,0.01
21836,0.01
21837,0.01
21838,0.01
21839,0.01
21840,0.99
21841,0.99
21842,0.01
21843,0.99
21844,0.99
21845,0.99
21846,0.01
21847,0.01
21848,0.99
21849,0.99
21850,0.01
21851,0.01
21852,0.01
21853,0.99
21854,0.99
21855,0.01
21856,0.01
21857,0.01
21858,0.99
21859,0.99
21860,0.01
21861,0.99
21862,0.99
21863,0.01
21864,0.01
21865,0.01
21866,0.99
21867,0.01
21868,0.01
21869,0.01
21870,0.01
21871,0.01
21872,0.01
21873,0.01
21874,0.01
21875,0.99
21876,0.99
21877,0.99
21878,0.01
21879,0.01
21880,0.01
21881,0.01
21882,0.01
21883,0.01
21884,0.01
21885,0.01
21886,0.01
21887,0.01
21888,0.99
21889,0.99
21890,0.01
21891,0.01
21892,0.99
21893,0.99
21894,0.99
21895,0.01
21896,0.99
21897,0.01
21898,0.01
21899,0.01
21900,0.01
21901,0.99
21902,0.99
21903,0.99
21904,0.99
21905,0.01
21906,0.01
21907,0.01
21908,0.01
21909,0.99
21910,0.01
21911,0.01
21912,0.99
21913,0.99
21914,0.99
21915,0.01
21916,0.99
21917,0.99
21918,0.99
21919,0.99
21920,0.01
21921,0.99
21922,0.01
21923,0.99
21924,0.99
21925,0.01
21926,0.01
21927,0.01
21928,0.99
21929,0.01
21930,0.01
21931,0.01
21932,0.99
21933,0.01
21934,0.99
21935,0.01
21936,0.99
21937,0.99
21938,0.99
21939,0.01
21940,0.99
21941,0.01
21942,0.99
21943,0.01
21944,0.99
21945,0.99
21946,0.99
21947,0.01
21948,0.01
21949,0.99
21950,0.01
21951,0.99
21952,0.99
21953,0.01
21954,0.99
21955,0.01
21956,0.99
21957,0.99
21958,0.01
21959,0.01
21960,0.01
21961,0.99
21962,0.99
21963,0.99
21964,0.01
21965,0.99
21966,0.01
21967,0.01
21968,0.99
21969,0.99
21970,0.99
21971,0.99
21972,0.99
21973,0.01
21974,0.01
21975,0.99
21976,0.01
21977,0.99
21978,0.01
21979,0.99
21980,0.99
21981,0.99
21982,0.99
21983,0.99
21984,0.99
21985,0.01
21986,0.99
21987,0.01
21988,0.99
21989,0.01
21990,0.99
21991,0.01
21992,0.01
21993,0.01
21994,0.99
21995,0.01
21996,0.99
21997,0.01
