id,pred
20861,0.75
20862,0.25
20863,0.25
20864,0.25
20865,0.25
20866,0.25
20867,0.25
20868,0.75
20869,0.25
20870,0.75
20871,0.75
20872,0.75
20873,0.75
20874,0.25
20875,0.25
20876,0.25
20877,0.25
20878,0.25
20879,0.25
20880,0.75
20881,0.25
20882,0.75
20883,0.75
20884,0.25
20885,0.25
20886,0.75
20887,0.25
20888,0.25
20889,0.75
20890,0.75
20891,0.25
20892,0.75
20893,0.75
20894,0.25
20895,0.75
20896,0.25
20897,0.75
20898,0.25
20899,0.75
20900,0.25
20901,0.75
20902,0.25
20903,0.75
20904,0.25
20905,0.75
20906,0.75
20907,0.25
20908,0.75
20909,0.25
20910,0.25
20911,0.75
20912,0.75
20913,0.75
20914,0.75
20915,0.25
20916,0.25
20917,0.25
20918,0.25
20919,0.25
20920,0.75
20921,0.75
20922,0.75
20923,0.25
20924,0.25
20925,0.75
20926,0.25
20927,0.75
20928,0.25
20929,0.25
20930,0.25
20931,0.25
20932,0.25
20933,0.25
20934,0.25
20935,0.25
20936,0.25
20937,0.25
20938,0.75
20939,0.75
20940,0.25
20941,0.25
20942,0.75
20943,0.75
20944,0.25
20945,0.75
20946,0.75
20947,0.25
20948,0.25
20949,0.75
20950,0.75
20951,0.75
20952,0.75
20953,0.25
20954,0.25
20955,0.25
20956,0.25
20957,0.25
20958,0.25
20959,0.25
20960,0.75
20961,0.25
20962,0.25
20963,0.75
20964,0.75
20965,0.25
20966,0.75
20967,0.25
20968,0.25
20969,0.75
20970,0.25
20971,0.75
20972,0.25
20973,0.75
20974,0.75
20975,0.75
20976,0.75
20977,0.75
20978,0.75
20979,0.25
20980,0.75
20981,0.75
20982,0.75
20983,0.75
20984,0.25
20985,0.25
20986,0.75
20987,0.25
20988,0.25
20989,0.25
20990,0.25
20991,0.25
20992,0.25
20993,0.75
20994,0.25
20995,0.25
20996,0.25
20997,0.75
20998,0.75
20999,0.25
21000,0.25
21001,0.25
21002,0.25
21003,0.25
21004,0.25
21005,0.75
21006,0.25
21007,0.75
21008,0.25
21009,0.25
21010,0.75
21011,0.25
21012,0.75
21013,0.75
21014,0.25
21015,0.25
21016,0.75
21017,0.25
21018,0.75
21019,0.25
21020,0.25
21021,0.75
21022,0.25
21023,0.25
21024,0.75
21025,0.25
21026,0.25
21027,0.75
21028,0.25
21029,0.75
21030,0.75
21031,0.25
21032,0.25
21033,0.25
21034,0.75
21035,0.25
21036,0.25
21037,0.75
21038,0.75
21039,0.25
21040,0.75
21041,0.75
21042,0.25
21043,0.75
21044,0.75
21045,0.75
21046,0.25
21047,0.75
21048,0.75
21049,0.25
21050,0.25
21051,0.75
21052,0.75
21053,0.25
21054,0.25
21055,0.25
21056,0.25
21057,0.25
21058,0.75
21059,0.25
21060,0.25
21061,0.25
21062,0.25
21063,0.25
21064,0.75
21065,0.25
21066,0.75
21067,0.25
21068,0.25
21069,0.75
21070,0.75
21071,0.75
21072,0.25
21073,0.25
21074,0.25
21075,0.25
21076,0.75
21077,0.25
21078,0.75
21079,0.75
21080,0.75
21081,0.25
21082,0.75
21083,0.25
21084,0.25
21085,0.25
21086,0.75
21087,0.25
21088,0.75
21089,0.75
21090,0.25
21091,0.75
21092,0.75
21093,0.25
21094,0.75
21095,0.25
21096,0.75
21097,0.75
21098,0.25
21099,0.75
21100,0.75
21101,0.25
21102,0.75
21103,0.25
21104,0.75
21105,0.75
21106,0.25
21107,0.75
21108,0.75
21109,0.25
21110,0.25
21111,0.75
21112,0.25
21113,0.75
21114,0.25
21115,0.25
21116,0.75
21117,0.75
21118,0.75
21119,0.75
21120,0.75
21121,0.75
21122,0.75
21123,0.25
21124,0.25
21125,0.75
21126,0.25
21127,0.75
21128,0.75
21129,0.75
21130,0.25
21131,0.75
21132,0.75
21133,0.25
21134,0.75
21135,0.75
21136,0.25
21137,0.25
21138,0.75
21139,0.75
21140,0.75
21141,0.25
21142,0.25
21143,0.75
21144,0.75
21145,0.25
21146,0.75
21147,0.75
21148,0.25
21149,0.25
21150,0.75
21151,0.75
21152,0.75
21153,0.75
21154,0.25
21155,0.75
21156,0.75
21157,0.75
21158,0.75
21159,0.75
21160,0.25
21161,0.25
21162,0.75
21163,0.25
21164,0.75
21165,0.75
21166,0.75
21167,0.25
21168,0.25
21169,0.25
21170,0.75
21171,0.25
21172,0.25
21173,0.25
21174,0.75
21175,0.25
21176,0.25
21177,0.25
21178,0.25
21179,0.75
21180,0.25
21181,0.75
21182,0.75
21183,0.75
21184,0.75
21185,0.75
21186,0.75
21187,0.25
21188,0.75
21189,0.25
21190,0.25
21191,0.25
21192,0.25
21193,0.25
21194,0.75
21195,0.25
21196,0.75
21197,0.25
21198,0.25
21199,0.25
21200,0.25
21201,0.25
21202,0.25
21203,0.25
21204,0.75
21205,0.25
21206,0.25
21207,0.25
21208,0.25
21209,0.25
21210,0.25
21211,0.25
21212,0.75
21213,0.25
21214,0.25
21215,0.25
21216,0.25
21217,0.75
21218,0.75
21219,0.75
21220,0.75
21221,0.25
21222,0.25
21223,0.75
21224,0.75
21225,0.25
21226,0.25
21227,0.25
21228,0.25
21229,0.75
21230,0.75
21231,0.75
21232,0.75
21233,0.75
21234,0.25
21235,0.25
21236,0.75
21237,0.75
21238,0.75
21239,0.75
21240,0.75
21241,0.75
21242,0.25
21243,0.75
21244,0.25
21245,0.25
21246,0.25
21247,0.25
21248,0.25
21249,0.25
21250,0.25
21251,0.75
21252,0.25
21253,0.25
21254,0.75
21255,0.75
21256,0.75
21257,0.25
21258,0.75
21259,0.25
21260,0.25
21261,0.25
21262,0.75
21263,0.25
21264,0.25
21265,0.75
21266,0.75
21267,0.25
21268,0.75
21269,0.25
21270,0.25
21271,0.75
21272,0.25
21273,0.25
21274,0.25
21275,0.75
21276,0.75
21277,0.75
21278,0.25
21279,0.25
21280,0.25
21281,0.75
21282,0.75
21283,0.75
21284,0.25
21285,0.75
21286,0.75
21287,0.75
21288,0.75
21289,0.75
21290,0.25
21291,0.25
21292,0.75
21293,0.75
21294,0.25
21295,0.75
21296,0.25
21297,0.75
21298,0.25
21299,0.25
21300,0.25
21301,0.75
21302,0.75
21303,0.75
21304,0.25
21305,0.75
21306,0.25
21307,0.75
21308,0.75
21309,0.25
21310,0.75
21311,0.75
21312,0.25
21313,0.75
21314,0.75
21315,0.75
21316,0.25
21317,0.25
21318,0.25
21319,0.75
21320,0.25
21321,0.75
21322,0.25
21323,0.75
21324,0.25
21325,0.75
21326,0.75
21327,0.75
21328,0.75
21329,0.25
21330,0.25
21331,0.25
21332,0.75
21333,0.25
21334,0.25
21335,0.25
21336,0.75
21337,0.25
21338,0.25
21339,0.75
21340,0.75
21341,0.75
21342,0.75
21343,0.75
21344,0.75
21345,0.75
21346,0.25
21347,0.25
21348,0.25
21349,0.25
21350,0.75
21351,0.75
21352,0.75
21353,0.75
21354,0.25
21355,0.75
21356,0.75
21357,0.25
21358,0.75
21359,0.25
21360,0.75
21361,0.75
21362,0.25
21363,0.75
21364,0.25
21365,0.75
21366,0.75
21367,0.75
21368,0.25
21369,0.25
21370,0.75
21371,0.25
21372,0.25
21373,0.75
21374,0.75
21375,0.25
21376,0.75
21377,0.25
21378,0.75
21379,0.75
21380,0.25
21381,0.75
21382,0.75
21383,0.25
21384,0.25
21385,0.25
21386,0.75
21387,0.75
21388,0.75
21389,0.25
21390,0.75
21391,0.25
21392,0.25
21393,0.75
21394,0.25
21395,0.25
21396,0.25
21397,0.25
21398,0.25
21399,0.25
21400,0.25
21401,0.75
21402,0.25
21403,0.75
21404,0.75
21405,0.75
21406,0.25
21407,0.75
21408,0.25
21409,0.25
21410,0.75
21411,0.25
21412,0.25
21413,0.25
21414,0.75
21415,0.75
21416,0.75
21417,0.25
21418,0.25
21419,0.25
21420,0.25
21421,0.25
21422,0.75
21423,0.75
21424,0.25
21425,0.25
21426,0.25
21427,0.25
21428,0.25
21429,0.25
21430,0.25
21431,0.25
21432,0.25
21433,0.25
21434,0.75
21435,0.25
21436,0.25
21437,0.25
21438,0.75
21439,0.75
21440,0.25
21441,0.25
21442,0.25
21443,0.75
21444,0.25
21445,0.75
21446,0.25
21447,0.75
21448,0.75
21449,0.25
21450,0.25
21451,0.75
21452,0.25
21453,0.75
21454,0.75
21455,0.25
21456,0.25
21457,0.75
21458,0.25
21459,0.75
21460,0.75
21461,0.25
21462,0.25
21463,0.75
21464,0.25
21465,0.25
21466,0.25
21467,0.25
21468,0.75
21469,0.25
21470,0.75
21471,0.75
21472,0.75
21473,0.25
21474,0.25
21475,0.75
21476,0.75
21477,0.25
21478,0.25
21479,0.25
21480,0.25
21481,0.25
21482,0.75
21483,0.75
21484,0.75
21485,0.75
21486,0.25
21487,0.25
21488,0.75
21489,0.75
21490,0.25
21491,0.25
21492,0.25
21493,0.75
21494,0.75
21495,0.25
21496,0.25
21497,0.75
21498,0.25
21499,0.25
21500,0.25
21501,0.75
21502,0.75
21503,0.25
21504,0.75
21505,0.75
21506,0.25
21507,0.25
21508,0.75
21509,0.75
21510,0.25
21511,0.75
21512,0.75
21513,0.25
21514,0.25
21515,0.25
21516,0.25
21517,0.25
21518,0.75
21519,0.75
21520,0.25
21521,0.25
21522,0.75
21523,0.25
21524,0.25
21525,0.25
21526,0.75
21527,0.25
21528,0.75
21529,0.75
21530,0.75
21531,0.25
21532,0.25
21533,0.25
21534,0.75
21535,0.25
21536,0.25
21537,0.25
21538,0.75
21539,0.25
21540,0.75
21541,0.75
21542,0.25
21543,0.25
21544,0.25
21545,0.75
21546,0.75
21547,0.75
21548,0.25
21549,0.25
21550,0.25
21551,0.75
21552,0.25
21553,0.25
21554,0.75
21555,0.75
21556,0.25
21557,0.25
21558,0.25
21559,0.25
21560,0.75
21561,0.25
21562,0.25
21563,0.25
21564,0.25
21565,0.75
21566,0.75
21567,0.25
21568,0.25
21569,0.25
21570,0.25
21571,0.75
21572,0.75
21573,0.25
21574,0.75
21575,0.25
21576,0.25
21577,0.75
21578,0.75
21579,0.25
21580,0.75
21581,0.75
21582,0.75
21583,0.25
21584,0.75
21585,0.75
21586,0.25
21587,0.25
21588,0.75
21589,0.25
21590,0.75
21591,0.25
21592,0.75
21593,0.75
21594,0.25
21595,0.25
21596,0.25
21597,0.25
21598,0.25
21599,0.25
21600,0.75
21601,0.75
21602,0.75
21603,0.25
21604,0.75
21605,0.25
21606,0.25
21607,0.25
21608,0.25
21609,0.75
21610,0.25
21611,0.25
21612,0.75
21613,0.75
21614,0.75
21615,0.75
21616,0.75
21617,0.75
21618,0.25
21619,0.25
21620,0.75
21621,0.75
21622,0.75
21623,0.25
21624,0.25
21625,0.25
21626,0.25
21627,0.75
21628,0.25
21629,0.75
21630,0.25
21631,0.25
21632,0.25
21633,0.75
21634,0.75
21635,0.75
21636,0.75
21637,0.25
21638,0.75
21639,0.75
21640,0.75
21641,0.25
21642,0.25
21643,0.75
21644,0.75
21645,0.25
21646,0.75
21647,0.75
21648,0.25
21649,0.75
21650,0.25
21651,0.75
21652,0.25
21653,0.25
21654,0.25
21655,0.75
21656,0.25
21657,0.75
21658,0.25
21659,0.75
21660,0.25
21661,0.75
21662,0.25
21663,0.25
21664,0.25
21665,0.25
21666,0.25
21667,0.25
21668,0.25
21669,0.75
21670,0.25
21671,0.75
21672,0.75
21673,0.25
21674,0.25
21675,0.25
21676,0.75
21677,0.75
21678,0.75
21679,0.25
21680,0.75
21681,0.25
21682,0.25
21683,0.75
21684,0.75
21685,0.75
21686,0.75
21687,0.75
21688,0.25
21689,0.25
21690,0.25
21691,0.75
21692,0.25
21693,0.25
21694,0.25
21695,0.75
21696,0.25
21697,0.25
21698,0.25
21699,0.25
21700,0.75
21701,0.75
21702,0.25
21703,0.25
21704,0.75
21705,0.75
21706,0.25
21707,0.25
21708,0.25
21709,0.75
21710,0.75
21711,0.25
21712,0.75
21713,0.75
21714,0.25
21715,0.75
21716,0.75
21717,0.75
21718,0.25
21719,0.75
21720,0.75
21721,0.75
21722,0.75
21723,0.25
21724,0.75
21725,0.75
21726,0.75
21727,0.25
21728,0.75
21729,0.25
21730,0.75
21731,0.75
21732,0.75
21733,0.75
21734,0.25
21735,0.75
21736,0.75
21737,0.25
21738,0.75
21739,0.75
21740,0.75
21741,0.25
21742,0.75
21743,0.75
21744,0.75
21745,0.75
21746,0.75
21747,0.25
21748,0.75
21749,0.25
21750,0.25
21751,0.25
21752,0.25
21753,0.75
21754,0.25
21755,0.75
21756,0.25
21757,0.25
21758,0.25
21759,0.25
21760,0.25
21761,0.25
21762,0.75
21763,0.25
21764,0.75
21765,0.25
21766,0.25
21767,0.25
21768,0.75
21769,0.75
21770,0.75
21771,0.25
21772,0.25
21773,0.75
21774,0.75
21775,0.75
21776,0.75
21777,0.25
21778,0.75
21779,0.75
21780,0.75
21781,0.25
21782,0.75
21783,0.75
21784,0.25
21785,0.25
21786,0.25
21787,0.75
21788,0.25
21789,0.25
21790,0.25
21791,0.75
21792,0.25
21793,0.75
21794,0.25
21795,0.25
21796,0.75
21797,0.25
21798,0.75
21799,0.25
21800,0.25
21801,0.25
21802,0.25
21803,0.75
21804,0.25
21805,0.75
21806,0.75
21807,0.75
21808,0.25
21809,0.75
21810,0.75
21811,0.75
21812,0.25
21813,0.25
21814,0.25
21815,0.75
21816,0.25
21817,0.25
21818,0.25
21819,0.75
21820,0.75
21821,0.75
21822,0.75
21823,0.25
21824,0.75
21825,0.25
21826,0.25
21827,0.75
21828,0.75
21829,0.25
21830,0.25
21831,0.75
21832,0.75
21833,0.75
21834,0.25
21835,0.25
21836,0.25
21837,0.25
21838,0.25
21839,0.25
21840,0.75
21841,0.75
21842,0.25
21843,0.75
21844,0.75
21845,0.75
21846,0.25
21847,0.25
21848,0.75
21849,0.75
21850,0.25
21851,0.25
21852,0.25
21853,0.75
21854,0.75
21855,0.25
21856,0.25
21857,0.25
21858,0.75
21859,0.75
21860,0.25
21861,0.75
21862,0.75
21863,0.25
21864,0.25
21865,0.25
21866,0.75
21867,0.25
21868,0.25
21869,0.25
21870,0.25
21871,0.25
21872,0.25
21873,0.25
21874,0.25
21875,0.75
21876,0.75
21877,0.75
21878,0.25
21879,0.25
21880,0.25
21881,0.25
21882,0.25
21883,0.25
21884,0.25
21885,0.25
21886,0.25
21887,0.25
21888,0.75
21889,0.75
21890,0.25
21891,0.25
21892,0.75
21893,0.75
21894,0.75
21895,0.25
21896,0.75
21897,0.25
21898,0.25
21899,0.25
21900,0.25
21901,0.75
21902,0.75
21903,0.75
21904,0.75
21905,0.25
21906,0.25
21907,0.25
21908,0.25
21909,0.75
21910,0.25
21911,0.25
21912,0.75
21913,0.75
21914,0.75
21915,0.25
21916,0.75
21917,0.75
21918,0.75
21919,0.75
21920,0.25
21921,0.75
21922,0.25
21923,0.75
21924,0.75
21925,0.25
21926,0.25
21927,0.25
21928,0.75
21929,0.25
21930,0.25
21931,0.25
21932,0.75
21933,0.25
21934,0.75
21935,0.25
21936,0.75
21937,0.75
21938,0.75
21939,0.25
21940,0.75
21941,0.25
21942,0.75
21943,0.25
21944,0.75
21945,0.75
21946,0.75
21947,0.25
21948,0.25
21949,0.75
21950,0.25
21951,0.75
21952,0.75
21953,0.25
21954,0.75
21955,0.25
21956,0.75
21957,0.75
21958,0.25
21959,0.25
21960,0.25
21961,0.75
21962,0.75
21963,0.75
21964,0.25
21965,0.75
21966,0.25
21967,0.25
21968,0.75
21969,0.75
21970,0.75
21971,0.75
21972,0.75
21973,0.25
21974,0.25
21975,0.75
21976,0.25
21977,0.75
21978,0.25
21979,0.75
21980,0.75
21981,0.75
21982,0.75
21983,0.75
21984,0.75
21985,0.25
21986,0.75
21987,0.25
21988,0.75
21989,0.25
21990,0.75
21991,0.25
21992,0.25
21993,0.25
21994,0.75
21995,0.25
21996,0.75
21997,0.25
