id,pred
20318,0.8
20319,0.2
20320,0.8
20321,0.8
20322,0.2
20323,0.8
20324,0.2
20325,0.8
20326,0.8
20327,0.8
20328,0.8
20329,0.8
20330,0.2
20331,0.2
20332,0.8
20333,0.8
20334,0.2
20335,0.8
20336,0.8
20337,0.2
20338,0.8
20339,0.2
20340,0.8
20341,0.8
20342,0.8
20343,0.2
20344,0.8
20345,0.2
20346,0.8
20347,0.2
20348,0.8
20349,0.2
20350,0.2
20351,0.8
20352,0.2
20353,0.8
20354,0.2
20355,0.2
20356,0.2
20357,0.2
20358,0.8
20359,0.8
20360,0.2
20361,0.8
20362,0.2
20363,0.2
20364,0.2
20365,0.2
20366,0.2
20367,0.8
20368,0.8
20369,0.8
20370,0.2
20371,0.8
20372,0.2
20373,0.8
20374,0.2
20375,0.8
20376,0.2
20377,0.2
20378,0.8
20379,0.2
20380,0.2
20381,0.2
20382,0.2
20383,0.2
20384,0.8
20385,0.2
20386,0.2
20387,0.8
20388,0.2
20389,0.8
20390,0.8
20391,0.8
20392,0.8
20393,0.2
20394,0.2
20395,0.8
20396,0.8
20397,0.2
20398,0.2
20399,0.2
20400,0.2
20401,0.8
20402,0.2
20403,0.2
20404,0.8
20405,0.8
20406,0.2
20407,0.2
20408,0.8
20409,0.8
20410,0.2
20411,0.2
20412,0.8
20413,0.8
20414,0.8
20415,0.2
20416,0.8
20417,0.8
20418,0.2
20419,0.8
20420,0.8
20421,0.8
20422,0.2
20423,0.8
20424,0.2
20425,0.8
20426,0.8
20427,0.8
20428,0.8
20429,0.2
20430,0.2
20431,0.8
20432,0.2
20433,0.2
20434,0.8
20435,0.8
20436,0.2
20437,0.8
20438,0.2
20439,0.2
20440,0.2
20441,0.2
20442,0.8
20443,0.2
20444,0.2
20445,0.8
20446,0.2
20447,0.2
20448,0.8
20449,0.8
20450,0.2
20451,0.8
20452,0.8
20453,0.2
20454,0.2
20455,0.8
20456,0.8
20457,0.2
20458,0.8
20459,0.2
20460,0.8
20461,0.8
20462,0.8
20463,0.8
20464,0.2
20465,0.2
20466,0.8
20467,0.2
20468,0.2
20469,0.8
20470,0.2
20471,0.2
20472,0.2
20473,0.2
20474,0.2
20475,0.2
20476,0.2
20477,0.2
20478,0.8
20479,0.8
20480,0.8
20481,0.8
20482,0.2
20483,0.2
20484,0.8
20485,0.8
20486,0.8
20487,0.8
20488,0.2
20489,0.2
20490,0.2
20491,0.2
20492,0.2
20493,0.8
20494,0.2
20495,0.8
20496,0.2
20497,0.8
20498,0.8
20499,0.8
20500,0.2
20501,0.8
20502,0.8
20503,0.8
20504,0.8
20505,0.8
20506,0.2
20507,0.2
20508,0.2
20509,0.2
20510,0.8
20511,0.8
20512,0.2
20513,0.8
20514,0.2
20515,0.2
20516,0.2
20517,0.2
20518,0.8
20519,0.8
20520,0.8
20521,0.2
20522,0.8
20523,0.2
20524,0.8
20525,0.2
20526,0.2
20527,0.8
20528,0.2
20529,0.2
20530,0.2
20531,0.2
20532,0.8
20533,0.8
20534,0.8
20535,0.8
20536,0.8
20537,0.2
20538,0.2
20539,0.8
20540,0.8
20541,0.8
20542,0.2
20543,0.2
20544,0.8
20545,0.8
20546,0.2
20547,0.8
20548,0.8
20549,0.2
20550,0.2
20551,0.2
20552,0.8
20553,0.8
20554,0.8
20555,0.8
20556,0.2
20557,0.8
20558,0.8
20559,0.2
20560,0.2
20561,0.8
20562,0.2
20563,0.2
20564,0.8
20565,0.8
20566,0.2
20567,0.2
20568,0.8
20569,0.8
20570,0.8
20571,0.2
20572,0.2
20573,0.2
20574,0.8
20575,0.2
20576,0.2
20577,0.8
20578,0.2
20579,0.2
20580,0.8
20581,0.2
20582,0.8
20583,0.8
20584,0.8
20585,0.2
20586,0.8
20587,0.8
20588,0.8
20589,0.8
20590,0.2
20591,0.2
20592,0.8
20593,0.8
20594,0.8
20595,0.2
20596,0.2
20597,0.2
20598,0.8
20599,0.2
20600,0.8
20601,0.2
20602,0.8
20603,0.2
20604,0.8
20605,0.2
20606,0.8
20607,0.8
20608,0.8
20609,0.2
20610,0.2
20611,0.8
20612,0.8
20613,0.8
20614,0.8
20615,0.2
20616,0.2
20617,0.8
20618,0.8
20619,0.2
20620,0.2
20621,0.2
20622,0.2
20623,0.8
20624,0.8
20625,0.8
20626,0.8
20627,0.2
20628,0.8
20629,0.8
20630,0.8
20631,0.2
20632,0.8
20633,0.2
20634,0.8
20635,0.8
20636,0.2
20637,0.2
20638,0.8
20639,0.2
20640,0.8
20641,0.2
20642,0.8
20643,0.2
20644,0.2
20645,0.8
20646,0.8
20647,0.8
20648,0.2
20649,0.8
20650,0.8
20651,0.2
20652,0.8
20653,0.2
20654,0.2
20655,0.8
20656,0.2
20657,0.8
20658,0.8
20659,0.2
20660,0.2
20661,0.2
20662,0.8
20663,0.8
20664,0.2
20665,0.8
20666,0.8
20667,0.2
20668,0.8
20669,0.8
20670,0.8
20671,0.2
20672,0.2
20673,0.8
20674,0.2
20675,0.8
20676,0.8
20677,0.2
20678,0.2
20679,0.2
20680,0.2
20681,0.2
20682,0.2
20683,0.8
20684,0.8
20685,0.8
20686,0.8
20687,0.2
20688,0.8
20689,0.2
20690,0.2
20691,0.2
20692,0.2
20693,0.8
20694,0.2
20695,0.2
20696,0.8
20697,0.2
20698,0.8
20699,0.8
20700,0.2
20701,0.2
20702,0.8
20703,0.8
20704,0.2
20705,0.2
20706,0.8
20707,0.2
20708,0.2
20709,0.2
20710,0.2
20711,0.2
20712,0.8
20713,0.8
20714,0.2
20715,0.8
20716,0.8
20717,0.8
20718,0.8
20719,0.2
20720,0.2
20721,0.8
20722,0.2
20723,0.2
20724,0.8
20725,0.2
20726,0.2
20727,0.2
20728,0.2
20729,0.2
20730,0.2
20731,0.2
20732,0.8
20733,0.8
20734,0.2
20735,0.2
20736,0.2
20737,0.2
20738,0.8
20739,0.8
20740,0.8
20741,0.8
20742,0.8
20743,0.8
20744,0.2
20745,0.2
20746,0.2
20747,0.2
20748,0.2
20749,0.2
20750,0.8
20751,0.2
20752,0.8
20753,0.8
20754,0.2
20755,0.2
20756,0.8
20757,0.8
20758,0.8
20759,0.2
20760,0.8
20761,0.8
20762,0.2
20763,0.8
20764,0.2
20765,0.8
20766,0.8
20767,0.8
20768,0.8
20769,0.2
20770,0.8
20771,0.8
20772,0.2
20773,0.8
20774,0.2
20775,0.2
20776,0.8
20777,0.8
20778,0.8
20779,0.2
20780,0.8
20781,0.2
20782,0.2
20783,0.8
20784,0.8
20785,0.2
20786,0.8
20787,0.8
20788,0.2
20789,0.8
20790,0.2
20791,0.8
20792,0.8
20793,0.8
20794,0.2
20795,0.8
20796,0.2
20797,0.2
20798,0.8
20799,0.8
20800,0.2
20801,0.8
20802,0.2
20803,0.2
20804,0.8
20805,0.2
20806,0.8
20807,0.8
20808,0.2
20809,0.2
20810,0.8
20811,0.2
20812,0.8
20813,0.8
20814,0.2
20815,0.2
20816,0.2
20817,0.2
20818,0.8
20819,0.8
20820,0.2
20821,0.8
20822,0.8
20823,0.2
20824,0.8
20825,0.2
20826,0.8
20827,0.2
20828,0.2
20829,0.8
20830,0.2
20831,0.2
20832,0.8
20833,0.8
20834,0.2
20835,0.8
20836,0.2
20837,0.2
20838,0.8
20839,0.2
20840,0.8
20841,0.8
20842,0.8
20843,0.2
20844,0.2
20845,0.8
20846,0.8
20847,0.2
20848,0.8
20849,0.2
20850,0.8
20851,0.2
20852,0.8
20853,0.8
20854,0.8
20855,0.2
20856,0.2
20857,0.2
20858,0.2
20859,0.8
20860,0.2
20861,0.8
20862,0.2
20863,0.2
20864,0.2
20865,0.2
20866,0.8
20867,0.2
20868,0.2
20869,0.2
20870,0.8
20871,0.8
20872,0.8
20873,0.8
20874,0.2
20875,0.2
20876,0.2
20877,0.8
20878,0.2
20879,0.2
20880,0.8
20881,0.2
20882,0.8
20883,0.8
20884,0.2
20885,0.2
20886,0.8
20887,0.2
20888,0.2
20889,0.8
20890,0.8
20891,0.2
20892,0.8
20893,0.8
20894,0.2
20895,0.8
20896,0.8
20897,0.2
20898,0.2
20899,0.8
20900,0.2
20901,0.8
20902,0.2
20903,0.8
20904,0.2
20905,0.8
20906,0.8
20907,0.2
20908,0.8
20909,0.2
20910,0.2
20911,0.8
20912,0.8
20913,0.8
20914,0.8
20915,0.8
20916,0.2
20917,0.2
20918,0.2
20919,0.2
20920,0.2
20921,0.8
20922,0.8
20923,0.2
20924,0.2
20925,0.8
20926,0.2
20927,0.8
20928,0.8
20929,0.2
20930,0.2
20931,0.2
20932,0.8
20933,0.2
20934,0.8
20935,0.2
20936,0.2
20937,0.8
20938,0.8
20939,0.8
20940,0.8
20941,0.2
20942,0.8
20943,0.8
20944,0.2
20945,0.8
20946,0.8
20947,0.2
20948,0.2
20949,0.8
20950,0.8
20951,0.8
20952,0.8
20953,0.2
20954,0.2
20955,0.2
20956,0.2
20957,0.2
20958,0.2
20959,0.2
20960,0.8
20961,0.2
20962,0.2
20963,0.8
20964,0.8
20965,0.2
20966,0.8
20967,0.2
20968,0.8
20969,0.8
20970,0.2
20971,0.8
20972,0.2
20973,0.8
20974,0.8
20975,0.8
20976,0.8
20977,0.8
20978,0.8
20979,0.2
20980,0.8
20981,0.8
20982,0.8
20983,0.8
20984,0.2
20985,0.2
20986,0.2
20987,0.2
20988,0.2
20989,0.8
20990,0.2
20991,0.2
20992,0.2
20993,0.8
20994,0.2
20995,0.2
20996,0.2
20997,0.8
20998,0.8
20999,0.2
21000,0.2
21001,0.2
21002,0.2
21003,0.2
21004,0.2
21005,0.8
21006,0.2
21007,0.8
21008,0.2
21009,0.2
21010,0.8
21011,0.2
21012,0.8
21013,0.8
21014,0.2
21015,0.2
21016,0.8
21017,0.2
21018,0.8
21019,0.2
21020,0.2
21021,0.8
21022,0.2
21023,0.2
21024,0.8
21025,0.2
21026,0.2
21027,0.8
21028,0.2
21029,0.8
21030,0.8
21031,0.2
21032,0.2
21033,0.2
21034,0.8
21035,0.2
21036,0.2
21037,0.8
21038,0.8
21039,0.2
21040,0.8
21041,0.8
21042,0.2
21043,0.8
21044,0.8
21045,0.8
21046,0.2
21047,0.8
21048,0.8
21049,0.2
21050,0.2
21051,0.8
21052,0.8
21053,0.2
21054,0.8
21055,0.2
21056,0.2
21057,0.2
21058,0.8
21059,0.2
21060,0.2
21061,0.8
21062,0.2
21063,0.8
21064,0.8
21065,0.2
21066,0.8
21067,0.2
21068,0.2
21069,0.8
21070,0.8
21071,0.8
21072,0.2
21073,0.8
21074,0.8
21075,0.2
21076,0.8
21077,0.2
21078,0.8
21079,0.8
21080,0.8
21081,0.2
21082,0.8
21083,0.2
21084,0.2
21085,0.2
21086,0.8
21087,0.2
21088,0.8
21089,0.8
21090,0.2
21091,0.8
21092,0.8
21093,0.2
21094,0.8
21095,0.2
21096,0.8
21097,0.8
21098,0.2
21099,0.8
21100,0.8
21101,0.2
21102,0.8
21103,0.2
21104,0.8
21105,0.8
21106,0.2
21107,0.8
21108,0.8
21109,0.8
21110,0.2
21111,0.8
21112,0.2
21113,0.8
21114,0.2
21115,0.2
21116,0.8
21117,0.8
21118,0.8
21119,0.8
21120,0.8
21121,0.8
21122,0.8
21123,0.2
21124,0.2
21125,0.8
21126,0.8
21127,0.8
21128,0.8
21129,0.8
21130,0.2
21131,0.8
21132,0.8
21133,0.8
21134,0.8
21135,0.2
21136,0.2
21137,0.2
21138,0.8
21139,0.8
21140,0.8
21141,0.2
21142,0.2
21143,0.8
21144,0.8
21145,0.2
21146,0.8
21147,0.8
21148,0.2
21149,0.2
21150,0.2
21151,0.8
21152,0.8
21153,0.8
21154,0.2
21155,0.8
21156,0.8
21157,0.8
21158,0.8
21159,0.8
21160,0.2
21161,0.2
21162,0.8
21163,0.2
21164,0.8
21165,0.8
21166,0.8
21167,0.2
21168,0.2
21169,0.2
21170,0.8
21171,0.2
21172,0.2
21173,0.2
21174,0.8
21175,0.2
21176,0.2
21177,0.2
21178,0.2
21179,0.8
21180,0.8
21181,0.8
21182,0.8
21183,0.8
21184,0.8
21185,0.8
21186,0.8
21187,0.2
21188,0.8
21189,0.2
21190,0.2
21191,0.2
21192,0.2
21193,0.2
21194,0.8
21195,0.2
21196,0.8
21197,0.2
21198,0.8
21199,0.2
21200,0.2
21201,0.2
21202,0.2
21203,0.2
21204,0.8
21205,0.2
21206,0.2
21207,0.8
21208,0.2
21209,0.2
21210,0.2
21211,0.2
21212,0.8
21213,0.2
21214,0.2
21215,0.2
21216,0.2
21217,0.8
21218,0.8
21219,0.8
21220,0.8
21221,0.2
21222,0.2
21223,0.8
21224,0.8
21225,0.2
21226,0.2
21227,0.2
21228,0.2
21229,0.8
21230,0.8
21231,0.8
21232,0.8
21233,0.8
21234,0.2
21235,0.2
21236,0.8
21237,0.8
21238,0.8
21239,0.2
21240,0.8
21241,0.8
21242,0.2
21243,0.2
21244,0.2
21245,0.2
21246,0.2
21247,0.2
21248,0.2
21249,0.2
21250,0.2
21251,0.8
21252,0.2
21253,0.2
21254,0.8
21255,0.8
21256,0.8
21257,0.2
21258,0.8
21259,0.2
21260,0.8
21261,0.2
21262,0.8
21263,0.2
21264,0.2
21265,0.2
21266,0.8
21267,0.2
21268,0.2
21269,0.2
21270,0.2
21271,0.8
21272,0.2
21273,0.2
21274,0.2
21275,0.8
21276,0.8
21277,0.8
21278,0.2
21279,0.8
21280,0.2
21281,0.8
21282,0.8
21283,0.8
21284,0.2
21285,0.8
21286,0.8
21287,0.8
21288,0.8
21289,0.8
21290,0.2
21291,0.2
21292,0.8
21293,0.8
21294,0.2
21295,0.8
21296,0.2
21297,0.8
21298,0.2
21299,0.2
21300,0.2
21301,0.8
21302,0.8
21303,0.8
21304,0.2
21305,0.8
21306,0.2
21307,0.8
21308,0.8
21309,0.2
21310,0.8
21311,0.8
21312,0.2
21313,0.8
21314,0.8
21315,0.8
21316,0.2
21317,0.2
21318,0.2
21319,0.8
21320,0.2
21321,0.8
21322,0.2
21323,0.8
21324,0.2
21325,0.2
21326,0.8
21327,0.8
21328,0.2
21329,0.2
21330,0.2
21331,0.2
21332,0.8
21333,0.2
21334,0.2
21335,0.2
21336,0.8
21337,0.2
21338,0.8
21339,0.8
21340,0.8
21341,0.8
21342,0.8
21343,0.8
21344,0.8
21345,0.8
21346,0.2
21347,0.8
21348,0.2
21349,0.2
21350,0.8
21351,0.8
21352,0.8
21353,0.8
21354,0.2
21355,0.8
21356,0.8
21357,0.2
21358,0.8
21359,0.2
21360,0.8
21361,0.8
21362,0.2
21363,0.2
21364,0.2
21365,0.8
21366,0.8
21367,0.8
21368,0.2
21369,0.2
21370,0.8
21371,0.2
21372,0.2
21373,0.8
21374,0.8
21375,0.2
21376,0.8
21377,0.2
21378,0.8
21379,0.8
21380,0.2
21381,0.8
21382,0.8
21383,0.2
21384,0.2
21385,0.2
21386,0.8
21387,0.8
21388,0.8
21389,0.2
21390,0.8
21391,0.2
21392,0.2
21393,0.8
21394,0.2
21395,0.8
21396,0.2
21397,0.2
21398,0.2
21399,0.8
21400,0.2
21401,0.8
21402,0.2
21403,0.2
21404,0.8
21405,0.8
21406,0.2
21407,0.8
21408,0.2
21409,0.2
21410,0.8
21411,0.2
21412,0.2
21413,0.2
21414,0.8
21415,0.8
21416,0.8
21417,0.8
21418,0.2
21419,0.8
21420,0.2
21421,0.2
21422,0.8
21423,0.2
21424,0.2
21425,0.2
21426,0.2
21427,0.2
21428,0.2
21429,0.2
21430,0.2
21431,0.2
21432,0.2
21433,0.2
21434,0.8
21435,0.2
21436,0.2
21437,0.2
21438,0.8
21439,0.8
21440,0.2
21441,0.2
21442,0.2
21443,0.8
21444,0.2
21445,0.8
21446,0.2
21447,0.8
21448,0.8
21449,0.2
21450,0.2
21451,0.8
21452,0.2
21453,0.8
21454,0.8
21455,0.2
21456,0.2
21457,0.2
21458,0.2
21459,0.8
21460,0.8
21461,0.2
21462,0.2
21463,0.8
21464,0.2
21465,0.2
21466,0.2
21467,0.2
21468,0.8
21469,0.8
21470,0.8
21471,0.8
21472,0.8
21473,0.2
21474,0.2
21475,0.8
21476,0.8
21477,0.2
21478,0.2
21479,0.2
21480,0.2
21481,0.2
21482,0.8
21483,0.8
21484,0.8
21485,0.8
21486,0.2
21487,0.2
21488,0.8
21489,0.8
21490,0.2
21491,0.2
21492,0.2
21493,0.8
21494,0.8
21495,0.2
21496,0.8
21497,0.8
21498,0.2
21499,0.2
21500,0.2
21501,0.8
21502,0.8
21503,0.2
21504,0.8
21505,0.8
21506,0.2
21507,0.2
21508,0.8
21509,0.8
21510,0.2
21511,0.8
21512,0.8
21513,0.2
21514,0.2
21515,0.2
21516,0.2
21517,0.2
21518,0.8
21519,0.8
21520,0.2
21521,0.2
21522,0.8
21523,0.2
21524,0.2
21525,0.2
21526,0.8
21527,0.2
21528,0.8
21529,0.8
21530,0.2
21531,0.2
21532,0.2
21533,0.2
21534,0.8
21535,0.2
21536,0.2
21537,0.2
21538,0.8
21539,0.2
21540,0.8
21541,0.8
21542,0.2
21543,0.2
21544,0.2
21545,0.8
21546,0.8
21547,0.8
21548,0.2
21549,0.2
21550,0.2
21551,0.8
21552,0.2
21553,0.2
21554,0.8
21555,0.8
21556,0.2
21557,0.2
21558,0.2
21559,0.2
21560,0.8
21561,0.2
21562,0.2
21563,0.8
21564,0.2
21565,0.8
21566,0.8
21567,0.2
21568,0.2
21569,0.2
21570,0.2
21571,0.8
21572,0.8
21573,0.2
21574,0.8
21575,0.2
21576,0.2
21577,0.8
21578,0.8
21579,0.2
21580,0.8
21581,0.8
21582,0.8
21583,0.2
21584,0.8
21585,0.8
21586,0.2
21587,0.2
21588,0.8
21589,0.2
21590,0.8
21591,0.2
21592,0.2
21593,0.8
21594,0.2
21595,0.2
21596,0.2
21597,0.2
21598,0.2
21599,0.2
21600,0.8
21601,0.8
21602,0.8
21603,0.2
21604,0.8
21605,0.2
21606,0.2
21607,0.2
21608,0.2
21609,0.2
21610,0.2
21611,0.2
21612,0.8
21613,0.8
21614,0.8
21615,0.8
21616,0.8
21617,0.8
21618,0.2
21619,0.2
21620,0.8
21621,0.8
21622,0.8
21623,0.2
21624,0.2
21625,0.2
21626,0.2
21627,0.8
21628,0.2
21629,0.8
21630,0.2
21631,0.2
21632,0.2
21633,0.8
21634,0.2
21635,0.2
21636,0.8
21637,0.2
21638,0.8
21639,0.8
21640,0.8
21641,0.2
21642,0.8
21643,0.8
21644,0.8
21645,0.2
21646,0.8
21647,0.8
21648,0.2
21649,0.8
21650,0.8
21651,0.8
21652,0.2
21653,0.2
21654,0.2
21655,0.8
21656,0.2
21657,0.8
21658,0.2
21659,0.8
21660,0.2
21661,0.8
21662,0.2
21663,0.2
21664,0.8
21665,0.2
21666,0.2
21667,0.2
21668,0.8
21669,0.8
21670,0.2
21671,0.8
21672,0.8
21673,0.8
21674,0.2
21675,0.2
21676,0.8
21677,0.8
21678,0.8
21679,0.2
21680,0.8
21681,0.2
21682,0.2
21683,0.8
21684,0.8
21685,0.8
21686,0.8
21687,0.8
21688,0.2
21689,0.8
21690,0.2
21691,0.8
21692,0.2
21693,0.2
21694,0.2
21695,0.8
21696,0.2
21697,0.2
21698,0.2
21699,0.2
21700,0.8
21701,0.8
21702,0.2
21703,0.2
21704,0.8
21705,0.8
21706,0.2
21707,0.2
21708,0.2
21709,0.8
21710,0.8
21711,0.2
21712,0.8
21713,0.8
21714,0.2
21715,0.8
21716,0.8
21717,0.8
21718,0.2
21719,0.8
21720,0.8
21721,0.8
21722,0.8
21723,0.2
21724,0.8
21725,0.8
21726,0.8
21727,0.2
21728,0.8
21729,0.2
21730,0.8
21731,0.8
21732,0.8
21733,0.8
21734,0.2
21735,0.8
21736,0.8
21737,0.2
21738,0.8
21739,0.8
21740,0.8
21741,0.2
21742,0.2
21743,0.8
21744,0.8
21745,0.8
21746,0.8
21747,0.2
21748,0.8
21749,0.2
21750,0.2
21751,0.2
21752,0.2
21753,0.8
21754,0.2
21755,0.8
21756,0.2
21757,0.2
21758,0.2
21759,0.2
21760,0.2
21761,0.2
21762,0.8
21763,0.2
21764,0.8
21765,0.2
21766,0.2
21767,0.2
21768,0.8
21769,0.8
21770,0.8
21771,0.2
21772,0.2
21773,0.8
21774,0.8
21775,0.8
21776,0.8
21777,0.2
21778,0.8
21779,0.8
21780,0.8
21781,0.2
21782,0.8
21783,0.8
21784,0.2
21785,0.2
21786,0.2
21787,0.8
21788,0.2
21789,0.2
21790,0.2
21791,0.8
21792,0.2
21793,0.8
21794,0.2
21795,0.2
21796,0.8
21797,0.2
21798,0.8
21799,0.2
21800,0.2
21801,0.2
21802,0.2
21803,0.8
21804,0.2
21805,0.8
21806,0.8
21807,0.8
21808,0.2
21809,0.8
21810,0.8
21811,0.8
21812,0.8
21813,0.8
21814,0.2
21815,0.8
21816,0.2
21817,0.2
21818,0.2
21819,0.8
21820,0.8
21821,0.8
21822,0.8
21823,0.2
21824,0.8
21825,0.2
21826,0.2
21827,0.8
21828,0.8
21829,0.2
21830,0.2
21831,0.8
21832,0.8
21833,0.8
21834,0.2
21835,0.2
21836,0.2
21837,0.2
21838,0.8
21839,0.2
21840,0.8
21841,0.8
21842,0.2
21843,0.8
21844,0.8
21845,0.8
21846,0.2
21847,0.2
21848,0.8
21849,0.8
21850,0.2
21851,0.2
21852,0.2
21853,0.8
21854,0.8
21855,0.2
21856,0.2
21857,0.2
21858,0.8
21859,0.8
21860,0.2
21861,0.8
21862,0.8
21863,0.2
21864,0.2
21865,0.2
21866,0.8
21867,0.8
21868,0.2
21869,0.8
21870,0.2
21871,0.2
21872,0.2
21873,0.2
21874,0.2
21875,0.8
21876,0.8
21877,0.8
21878,0.2
21879,0.2
21880,0.2
21881,0.2
21882,0.2
21883,0.2
21884,0.2
21885,0.2
21886,0.2
21887,0.2
21888,0.8
21889,0.8
21890,0.2
21891,0.2
21892,0.8
21893,0.8
21894,0.8
21895,0.2
21896,0.8
21897,0.2
21898,0.2
21899,0.2
21900,0.2
21901,0.8
21902,0.8
21903,0.8
21904,0.8
21905,0.2
21906,0.8
21907,0.2
21908,0.2
21909,0.8
21910,0.2
21911,0.2
21912,0.8
21913,0.8
21914,0.8
21915,0.2
21916,0.8
21917,0.8
21918,0.8
21919,0.8
21920,0.2
21921,0.8
21922,0.2
21923,0.8
21924,0.2
21925,0.2
21926,0.2
21927,0.2
21928,0.8
21929,0.2
21930,0.2
21931,0.2
21932,0.8
21933,0.2
21934,0.8
21935,0.2
21936,0.8
21937,0.8
21938,0.8
21939,0.2
21940,0.8
21941,0.2
21942,0.8
21943,0.2
21944,0.8
21945,0.8
21946,0.8
21947,0.2
21948,0.8
21949,0.8
21950,0.8
21951,0.8
21952,0.8
21953,0.8
21954,0.8
21955,0.2
21956,0.8
21957,0.8
21958,0.2
21959,0.2
21960,0.2
21961,0.8
21962,0.8
21963,0.8
21964,0.2
21965,0.8
21966,0.2
21967,0.2
21968,0.8
21969,0.8
21970,0.8
21971,0.8
21972,0.8
21973,0.2
21974,0.2
21975,0.8
21976,0.2
21977,0.2
21978,0.2
21979,0.2
21980,0.8
21981,0.8
21982,0.8
21983,0.8
21984,0.8
21985,0.2
21986,0.8
21987,0.2
21988,0.8
21989,0.2
21990,0.8
21991,0.2
21992,0.2
21993,0.2
21994,0.8
21995,0.2
21996,0.8
21997,0.2
